 we're friends and lovers and everything inbetween that,joy
" The goal was to go to sleep and never wake up, but after taking 32 of those dreadful cold pills that put scars on my kidney in the first place, death was becomming all too real too fast",fear
" So many lies about who you're talking to, where you're going, what you're doing",disgust
 Bitch,anger
 I don't want to get hurt,sadness
 one I am not thinking long term,noemo
 surprising i know,surprise
 Vive la France!,joy
 But I do know the perils of a life devoid of ritual,fear
" No, I'm not a stupid chick for those of you that may be wondering",disgust
" Britain, has, evidently officially gone to the dogs if the so-called ""prime minister"" is in Mexico, whilst we could have been dealing with 3,500 innocent lives lost, on 10 different jetliners",anger
 I didn't mean to hurt this person at all,sadness
" you may think yer winning, but yer not",noemo
 Eh,surprise
 LOL,joy
" While I've got every faith in my employees abilities, I wouldn't like to think about what could happen if",fear
 That one chick I dislike with a passion because I think she is obsessed with Gareth and really likes him,disgust
 what the helllll,anger
" Sadly, due to current legal mud pies, forcefully conveying the issues and negatives concerned with sitting in such a state are verboten",sadness
" I still will have my degree to back me up and I true desire to go into law enforcement, but for now I want to do this",noemo
 Curious,surprise
" Basically, I just want to focus on staying busy and staying happy",joy
 There would be a constant trepedation that there is no gold at the end of that rainbow,fear
 i freakin hate when you get in a bad mood and its not just one thing,disgust
 Argh!,anger
" Seeing a scarred, bearded man in a rippling black overcoat warmed my heart, because his fingers were painting a trembling solo on his acoustic guitar",sadness
 But the Legion Of Honour comes a close second,noemo
" The performers were incredible, and one of the generals was played by Geoffrey, the butler from Fresh Prince of Bellaire",surprise
" People were genuinely excited about supporting their national team, and taking pride in its accomplishments",joy
 She is afraid to,fear
" Yeah, cocky, supercilious Marco Starnoni who eats as if he had been walking in the desert feasting on nothing but manna for forty years",disgust
 She started questioning my credentials because she drives a school bus for a living and knows what a safe vehicle is,anger
 I feel so lost,sadness
 Simply because that is not where I have been directing my energy to,noemo
 Now this was amazing,surprise
 just giggle giggle giggle thats all they do everyday all day and all they need is a boyfriend and someone to laugh with,joy
" My cat, Roxie, is very nervous",fear
" I met an awful lot of fine creators, but I hated taking up much of their table time; heaven knows by the afternoon there's a swarm of people waiting to trudge through the byways between tables, and one thousand distractions to attend to",disgust
 GOD are they annoying me,anger
 And sadly,sadness
 Denis Robinson OSB whom I had for Early Church History and had been telling mrangelmeg about for months,noemo
" Well, I'm surprised that I actually found it",surprise
" Oh and also, I'm listening to an audio book of ""The Time-Traveler's Wife"" and loving it",joy
 Have you ever wanted to be with someone that is a friend of the other sex but you are afraid to ask that person?,fear
" After the movie and the subsequent discussion as to all the different ways it was just simply retarded, we came back to the house and watched TiVo",disgust
" The well integrated, but edgy Muslim community is not so happy about this",anger
" I was sad, but I helped him move his stuff",sadness
" Over one hundred thousand composers fall into this period, including Copland, Stravinsky, and Ravel",noemo
 i was surprised to see her sitting so still; spastic switch must have been turned off,surprise
 The show is coming together awesome,joy
" we had our first snowfall just the other day, the trees have gone to sleep and finally the walnuts have stopped falling on my garage roof and scaring me when i take my still lame dog out to take a shit before bed",fear
 etc,disgust
 fuck off,anger
" I called home to as my mom for a ride but she said she was busy, I WAS NEAR CRYING AND SHE WAS ""BUSY""?",sadness
 Dear Marketplace:,noemo
 I get a jolt of something REAL loud and it makes me jump,surprise
" The exciting part of my day, as cliche as it sounds was a car fire",joy
" That last one alone has been responsible for more fear-mongering than the presently seated Bush administration has been able to muster in the past six years, and that's a pretty tall order",fear
 WTF),disgust
" Words like that made me and Phil stop smiling, look straight at Sheldon, and say ""shut up"" at the same time",anger
" A little unfortunate, but at least it saves me from actually walking there",sadness
" Anyway, I get home and notice my knee feels kinda tight",noemo
 didn't see that one coming,surprise
" Sock n' Buskin is a really fun theatre company, I'm liking my occaisional rehersal",joy
" but im more worried about losing the one i love, even though i cant have her right now",fear
 They didn't like me very much,disgust
" I'm not going to go into specifics here, but it almost always ends up in yelling and tears",anger
 Even just this last week there is a definite change in atmosphere around these parts that is pretty sad,sadness
 I did not climb very high up but was not bad either,noemo
 My sister came back from university and it was (surprisingly) nice to spend time with her again!!,surprise
 You actually enjoy driving around rotaries,joy
" That be the only reason, cos everyone is scared of driving with me. > Don't ask",fear
 I hate fucking pills,disgust
 And now the MAIN instigator in the house has come home,anger
 He cried,sadness
" Janel, Madilyn, Desiree(sp) &amp; Jasmine [note:they're all seventh graders] first at Janel's house",noemo
 and it turns out that the daughter and i both graduated from brockport this spring!,surprise
 nothing else happened in the dream we just cuddled and it was real sweet,joy
 I WUZ SCARED!!!,fear
 I dislike the idea of having gaps in my ability; it's the same need for balance that leads to me trying to further develop my natural cross-handedness into ambidexterity,disgust
 Isn't it aggravating when someone is practically demanding you to hang out with them?,anger
 and try and sympathize with those being racially profiled ahead of me and making for an even longer wait in line,sadness
" The fake vent opens to another part of the exhibit, and I get out",noemo
 Snow in October!,surprise
 As long as he is happy,joy
 afraid that you will be hurt yet again,fear
" I think the most important thing I can say about this city, is that all of the rumors: That the city's dirty, the people are rude, the language barrier is insurmountable, the metro is incomprehensible, you things will be stolen, that they hate Americans",disgust
" because when you piss us off, we have to used measured restraint",anger
 Ogro is a Franco-era policier and all the more grim for its muted tone and washed-out palette,sadness
" We'll see though, it keeps changing!",noemo
 The weirdest part is her roomate is someone who I went to school with since jr,surprise
" I was laughing up at Josh Bloomfield and Peter, when someone spoke softly behind me, very fast",joy
" Of course, when faced with the unknown many of us would turn around and run back",fear
" I dislike negative, non-beneficial (to me) change in people and things",disgust
