" - Rome was fun with my best friend hanz, we managed to run out of money by the end and had mcDs for dinner at Florence",joy
" I can handle dull aches, it's the sharp pains that freak me out",fear
" Gag, enough on that crap",disgust
 Go find someone else to be your bitch,anger
 I miss you,sadness
 Why is life so much more complex now,noemo
" The three of us find our way to the Spy Museum and I'm surprised by the number of young couples who are there, in addition to the usual elderly tourists and young families",surprise
 and handling of pumpkin guts which is double fun esp,joy
" ""It's the heart afraid of breaking that never learns to dance",fear
 and disgusting!,disgust
" The plot was just full of loopholes, there wasn't even any gratuitous boobage that you might otherwise associate with a Hollywood movie that stars an entire cast of nothing but athletic women",anger
 And I'm sorry about all the lies,sadness
" Anyway, the smart part of me says to go to Jason's, make some cash, get stronger, get ready and train my leg to be stronger (like I did on my bike",noemo
 what surprised me most (geekin' it up) was the frequency of the rumbles,surprise
" As you can tell, my day has been nothing short of tremendous",joy
 Pete Rose knocks Ray Fosse into baseball lore and permanantly knocks his shoulder into a somewhat more precarious place,fear
" Whereas you go on there, on one side there are people constantly saying that pirates sucked, and that nobody is allowed to like it because it sucked and it was horrible",disgust
" Some aggressive people with mean faces and nasty attitudes staking out their turf, telling us to move along",anger
" Even after getting off the phone with her, I balled forever",sadness
" Yesterday was eventful, today is relaxing",noemo
 I must say this summer has gone by in the blink of an eye,surprise
 It's like Christmas presents in reverse,joy
 im afraid of what will happen if that gets out,fear
" Which, just so you know, really fucking hurts",disgust
" Plus, in such a secretive government, wouldn't this promote corruption?",anger
 The thread to this relationship is wearing thin- it's on it's last strand- and though he may think it's cool to not do what he says hes going to- it's not cool to me,sadness
 Dear Marketplace:,noemo
 I can't believe they do that!,surprise
 Love u all!!,joy
 Muslims too need to understand the fears and concerns of secular westerners who now have to deal with strict Islamic rules within their own communities,fear
 The curse of the Bambino is taught in public schools,disgust
 you've killed less people in the last six years than we did to ourselves in a week in 1916,anger
 Hurt if that person say's yes and down the line you brake up,sadness
" After the doctor on Tuesday, I cleaned house, played basketball and soccer with Levi, then went to Amanda's to sit and talk with her while she moved in",noemo
 The brain is an amazing tool and can be sculpted for any purpose,surprise
 :) *sighs* lol,joy
 But I do know the perils of a life devoid of ritual,fear
 So how the holy fuck did the cave-dwellers get a MOOSE through?,disgust
 First she is all mad because I haven't called her back in a week,anger
" three very dear friends of mine have lost very important people in their lives, and i have had to be the strong one they can lean on",sadness
 And they are doing precisely that,noemo
 didn't see that one coming,surprise
" It's good that I'm old enough to learn lessons on my own and not from others, either by teaching or example, because people are stupid",joy
" I've been having random fears and doubts lately, but that happens",fear
 I hate it when certain people always seem to be better at me in everything they do,disgust
" Sorry for the ranting post, but I'm just really annoyed that here I am, struggling with all my internal demons about my weight loss, and someone like this, with no concept of struggle, can just pay someone to lose it for him",anger
 Is I'm sorry for the way I am,sadness
