 Everything looks good,joy
" Regardless of my temporal status as far as my brother is concerned, time still moves ahead at a frighteningly rapid pace",fear
 I'm still being bothered by the craziest smells,disgust
 Especially when it's a bloody government cheque,anger
" I, on the other hand, have nothing to go home to",sadness
" Look at Superman: the original television Reeves was a fatman in tights with no issues, his movie successor had human flaws and frailties",noemo
" This surprised me, because I know from TV ads that Ron Saxton is running for something or other",surprise
 Bonus!,joy
 I almost died,fear
" I also found out that Junior year, will, in fact, be a bitch",disgust
" And he said that since he started drugs, he's a prick",anger
" being alienated, being alone",sadness
 Thursday:,noemo
 But all of a sudden today it's hit me that I have all this work due,surprise
" well, I could splurge",joy
 Really scared,fear
 WTF),disgust
" Then they were cutting this damn tree down, and they made me go with then by dragging me over since I didn't want to go, and when I tried to sneak away",anger
 Hurt by the world of friendship yet again,sadness
 so really my first pay check will be in 3 weeks and i cant afford to be late with rent,noemo
 and it turns out that the daughter and i both graduated from brockport this spring!,surprise
" :) Levi is really exciting to be a big brother, he thinks she is sooooo cool",joy
 I was just scared,fear
 What a suck-ass day this turned out to be,disgust
 By stating our feelings and needs to others we avoid blaming and criticizing them,anger
 everything could ALWAYS be better  so ill never be happy!,sadness
 Looking back at me I see,noemo
 I haven't seen her in like two years!,surprise
" So to a French cafe for the France-Swiss game, a Tapas bar when Spain played, drank Caiprinhas with the passionate Brazilians, etc",joy
 I was scared to see him with a knife,fear
 i hate the word better,disgust
 this fuckers don't go down too easy,anger
 My life is falling apart and I don't mean online,sadness
 I came home and got my stuff together to go up to the kid's camp,noemo
 I can't believe they do that!,surprise
" I still need to do laundry later and I need to do the dishes and then maybe just maybe I will get to lay down for a bit before he wakes upEhh prolly not lol Oh and for everyone that wants to see the baby if there is not a nice day coming up you may have to come to my house because its to cold for us to be taking him out in this weather,I don't need a sick baby along with my hundred other problems lol,that or you can come visit when we are over at my grandpas,other than that your s. l on seeing my lil stud muffin lol",joy
" so no i wont have my head too high up my ass about it, but im noot going to sit here and think/dread it everyday either",fear
 And there's really no reason to encourage those who can afford to gamble on this sort of thing to do something so dispicable and amoral,disgust
" But I, with my mad Photoshop skills, was able to convert it to the corect color space while faithfully maintaining the appearence and detail of the image, including the gradations",anger
 I made me sorry that I don't actually know him,sadness
 I struggle with the Catholic concept of baptism being a gift we give infants because it is God's gift to us,noemo
 Strange,surprise
" I told her that she better get on the ball and she looked at me and yawned so maybe that was a yes, lol",joy
" Oh, and I think I made the security guards really nervous - like I was going to blow my runny nose on the Renoir and forever ruin it with my bodily fluids",fear
 I dislike the idea of having gaps in my ability; it's the same need for balance that leads to me trying to further develop my natural cross-handedness into ambidexterity,disgust
" Despite widespread dissatisfaction among Democrats with the Bush administration and overall Republican governance, we detect no real signs so far (at least in Harris County) of a groundswell to actually vote in November",anger
 Miss you guys!,sadness
 XD I wish I remembered the details better,noemo
 didn't see that one coming,surprise
 I love them,joy
" I remember every second, every horrific moment leaning over a toilet and puking",fear
" Let me see - golf, sitting on a beach drinking coffee, bitching about money, being a complete elitest snob",disgust
 never underestimate the power of wide spread apathy and annoyance,anger
 The worst part is- I love him,sadness
 And they weren't kidding,noemo
" I believe she entered in $17.88, so I got an unexpected discount",surprise
 Ehh Other than that it was a good time,joy
 I'm kind of freaking out about debate but I'm kind of okay,fear
" Horribly acted, horribly directed, weak script",disgust
 it's annoying as all get out,anger
" I've burned a lot of bridges and engaged in decisions which have hampered my ability to be trusted as much as I'd like to be by some of my friends, and likewise, there have been things which have altered my ability to fully engage some people as well, be they circumstacial or environmental or whatever",sadness
 x,noemo
" The performers were incredible, and one of the generals was played by Geoffrey, the butler from Fresh Prince of Bellaire",surprise
 I am going to do the AIDS walk again next year for fun,joy
 but that scares me even more,fear
 I hate fucking pills,disgust
" Lots of angry costomers with half finished work, a boss who pays for the furniture but has no idea how to run a business",anger
" For instance, if I feel sad because I have not seen my family in a long time my need for connection has not been met",sadness
" It's the oldest recognized type of music in Western civilization, and it dates back well into the Middle Ages",noemo
 Another interesting element was the latent patriotism that emerged during the Cup,surprise
 It's pretty cool,joy
 The second day I went in and I was so paranoid,fear
" Everybody hates everybody, everybody lies, talks shit behind backs, and treats people like shit",disgust
 im just annoyed,anger
 It can be ego-crushing when no one comes to buy anything,sadness
" In fact, I sent her an email, and she still hasn't responded, so I don't know when she'll be here",noemo
 I cannot believe the nerve of this man,surprise
 Thank you so much for everyone who came,joy
" While I've got every faith in my employees abilities, I wouldn't like to think about what could happen if",fear
 UGH!,disgust
 Bitch,anger
 I just wanted someone I can confide about the difficulties I faced at work and the void in my life,sadness
 Matt I actually think you may like this one,noemo
" This is the man who gets into the office at 10:30am, leaves by 3pm, takes 20minutes to get to the office, dry cleans all his clothes, has a cleaner, doesn't have a wife or family to chase after - and he doesn't have time?I explained that I travel 1",surprise
 Anywho~ Today was fun,joy
" As Sean put it, it's not like Vietnam where 4 of 5 americans will die, so that really put it into perspective for me",fear
 fuck i can't wait to live alone!,disgust
" Hell, NEVER make them",anger
 Miss it and that is it,sadness
 so it should be pretty easy,noemo
" Really, what did make me think that?",surprise
 too much rap and not enough rock for my taste but it was all good I was just happy getting out on the dance floor and getting my groove on,joy
 freaky,fear
 That one chick I dislike with a passion because I think she is obsessed with Gareth and really likes him,disgust
" Perhaps I am just being petty, but that did really annoy me",anger
 Goodbyes break my heart and make me choke on my last words,sadness
 This is how the redcoats see the world,noemo
" Awakening Comics #1-2 by Steve Peters &amp; friends (I reviewed his The Origin of Sparky a few weeks ago; having walked away from the table, and indeed the entire convention, I suddenly realized that I'd forgotten to actually tell Steve Peters who I was - another triumph of intellect!)",surprise
 im done telling you about my wonderful night lol,joy
" Perhaps I'm being an alarmist, but the loss of privacy and personal freedom in the name of ""security"" SCARES me",fear
 And interminably long!,disgust
" My sister will remain in Michigan, so I thought I'd be coming back here occasionally, but she and I have had several vicious, scarring fights this summer",anger
" A little unfortunate, but at least it saves me from actually walking there",sadness
 There are not a lot of guys that I will go for,noemo
