Ankiel May Be With Cardinals in Postseason (AP) AP - Rick Ankiel's return to the major leagues might not be just a September cameo.,Sports
"S.Korea Says Did Scientific Plutonium Test in 1982  SEOUL (Reuters) - South Korean government scientists  enriched a small amount of plutonium in a one-off experiment in  1982, the Science and Technology Ministry said on Thursday.",World
"After Storm, a New Look at Stiffer Building Codes When structural engineers from Miami pushed the rest of Florida to adopt much stricter building codes after Hurricane Andrew, the response was generally blas.",Business
"Humans raise risk of Europe heat wave Human activity has raised the risk of more heat waves like last years, which gave Europe probably its hottest summer since 1500, scientists said on Wednesday.",Tech
Rams QB Leaves Game With Shoulder Injury (AP) AP - St. Louis Rams quarterback Marc Bulger left Sunday's game against the San Francisco 49ers after spraining his right shoulder while getting sacked in the first quarter.,Sports
China #39;s Appeal to North Korea: Attend Nuclear Working Talks China has asked that North Korea attend working-level meetings ahead of the next round of six-party nuclear talks in Beijing. ,World
"ADM #39;s Earnings Skyrocket; Stocks Soars DECATUR, Ill. - Archer Daniels Midland Co., the agribusiness giant, reported a 77 percent increase Friday in its first-quarter earnings, citing significant gains in oilseed and bioproducts processing and feed ",Business
"CELL Prototype Announced By Sony, Toshiba, and IBM In two joint press releases, Sony Corporation, Sony Computer Entertainment Inc., Toshiba, and IBM, have today announced the creation of the prototype CELL processor, which is currently being developed in Austin Texas.",Tech
"Merciless Bayern hammering kills Ajax hopes: 4-0 The conclusion that had to be drawn after six fixtures last season, can now be drawn after only two: Ajax is not good enough to make an impact in the Champions League.",Sports
Prosecution demands death for SA  #39;mercenary #39; MALABO - The prosecution demanded death sentences and jail terms exceeding a century in a trial of alleged putschists accused of plotting against Equatorial Guinean President Teodoro Obiang Nguema.,World
Tokyo Stocks Treading Water  TOKYO (Reuters) - Tokyo stocks spent Friday morning  treading water as worries over record-breaking oil prices and  their possible impact to the global economy overshadowed  renewed hopes that Japan's economy is still on track for  sustained growth.,Business
"BT buys Infonet in key global expansion move In a move to strengthen its position as a global provider of IT and networking services, BT Group PLC has agreed to buy U.S.-based Infonet Services Corp., the companies announced Monday.",Tech
"Liverpool 1, Portsmouth 1 (Echo) Wasted chances, edgy crowd, gradual retreat into defence, late panic, strange negative substitution, two points wasted. A pessimistic Liverpool supporter turned around at half-time and said:  quot;It can #39;t get any worse than this.",Sports
