"Ga. Tech Set for First ACC Game With Miami (AP) AP - When quizzed this week about the prospect of facing Miami every season, Georgia Tech coach Chan Gailey asked: ""As opposed to what, the Steelers?""",Sports
"Pope returns icon to Russia Pope John Paul, aiming to improve ties with Russia #39;s Orthodox Church and possibly pave the way for a papal trip, has sent an icon dear to Russians on its way back to Moscow after nearly a century in the West.",World
"Cash America Sells 2 European Units Cash America International Inc., the world #39;s largest pawnshop operator, reported Wednesday that it sold the company #39;s two European units in a single transaction and agreed to purchase a 41-store pawnshop chain based in Las Vegas.",Business
"Red Hat upgrades security Linux software maker Red Hat on Tuesday released an update to its enterprise product with security upgrades, support for IBM Power5 servers, new driver support and bug fixes.",Tech
"Aces square off in rubber game NEW YORK -- Now it falls to Pedro Martinez to help keep the Red Sox in the race for the division title. And where better for him to square off against a longtime rival, Mike Mussina , than the Big Apple?",Sports
"U.S. Military Deaths in Iraq Pass 1,000 (AP) AP - U.S. military deaths in the Iraq campaign passed the 1,000 milestone Tuesday, with more than 800 of them during the stubborn insurgency that flared after the Americans brought down Saddam Hussein and President Bush declared major combat over.",World
Update 3: Tokyo Stocks Decline in Midday Trading Tokyo #39;s key stock index edged lower Tuesday morning as investors took profits from hefty gains the day before. The dollar was up against the Japanese yen.,Business
"Selling good local produce provides food for thought FOOD - where would we be without it? A lot of businesses have made a lot of money from one of lifes few essentials by providing answers to the question of how much we can afford to pay for food, and the ",Tech
"Even in victory, Bryant #39;s a loser He has torn apart his team, his life and the world that revolves around him. Now that the latest bullet has whizzed past Kobe Bryant #39;s head, you have to wonder if he can see the smoldering ruins of what he #39;s left behind.",Sports
UN to investigate terrorist link UN Secretary-General Kofi Annan has dispatched a team to Jerusalem to look into allegations that a UN ambulance driver was filmed putting a Qassam rocket into his vehicle.,World
"Nokia makes Good on business phones com November 2, 2004, 11:06 AM PT. Wired  amp; Wireless continues its reign as the top IT priority among IT managers due to widespread IP telephony deployment and other network infrastructure upgrades.",Business
"Human genes estimate falls to 20,000-30,000 A new and perhaps final report from the international consortium of laboratories that decoded the human genome has revised the estimated number of human genes sharply downward.",Tech
"Bellhorn poised to make his return The Red Sox may get some urgent relief from their injury crisis as early as tomorrow with the return of Mark Bellhorn . The second baseman, whose left thumb was fractured Aug. 1 by a 94-mile-an-hour fastball from Minnesota closer Joe Nathan , recovered faster than expected and reported to Triple A Pawtucket last night for a rehabilitation assignment.",Sports
Security Dispute Dulls Luster of Bush's Trip to Chile The Chilean government disinvited more than 200 guests to a dinner with President Bush rather than let them be screened for weapons.,World
Conway #39;s head was on PeopleSoft block for weeks Testimony from a PeopleSoft board member has indicated that the company had been thinking about removing deposed CEO Craig Conway for some time.,Business
"Brief: Salesforce.com pushes on development, integration NOVEMBER 03, 2004 (COMPUTERWORLD) - On-demand CRM software provider Salesforce.com Inc. is branching out to offer hosted application development technology and online marketplace services to supplement its own software services.",Tech
"White Sox Sign Hermanson to Two-Year Deal  CHICAGO (Sports Network) - The Chicago White Sox have come  to terms on a two-year, \$5.5 million contract with pitcher  Dustin Hermanson.",Sports
"Bush signs law pushing human rights, humanitarian aid in North Korea (AFP) AFP - President George W. Bush signed a law to promote human rights in nuclear-armed North Korea and provide humanitarian aid to citizens and refugees of the Stalinist state, as well as making them eligible for asylum in the United States.",World
"Funds turn negative on global profits LONDON (Reuters) - Fund managers #39; views on corporate profitability worldwide have turned sharply negative over the past month for the first time in three years, a Merrill Lynch survey of fund managers shows. ",Business
"Microsoft to open research lab in India BANGALORE, INDIA - Microsoft Corp. is setting up a research lab in Bangalore, India, that will focus on areas including computing technologies for emerging markets, according to a company executive.",Tech
"Mother of  #39;new Pele #39; is kidnapped SAO PAULO, Brazil -- The mother of Brazilian star Robinho has been kidnapped at gunpoint as the 20-year-old Santos winger, dubbed the  quot;new Pele quot;, appeared on the brink of a transfer to Real Madrid.",Sports
Al Qaeda's Zawahri Says Will Keep Fighting U.S.  DUBAI (Reuters) - Al Qaeda's deputy leader Ayman al-Zawahri  said in a videotape broadcast Monday al Qaeda would continue to  attack the United States until Washington changed its policies  toward the Muslim world.,World
"The Dollar Weakens Broadly  NEW YORK (Reuters) - The dollar weakened broadly on  Thursday, reversing a short-lived rally on news that China had  raised interest rates as the market decided Beijing's move did  not radically change dollar-bearish market fundamentals.",Business
"Oracle shoots for the middle Next month, firm will launch revamped middleware products for content management and application infrastructure.",Tech
India call in legendary opener Bangalore - India have called up batting great Sunil Gavaskar to assist their out-of-form batsmen ahead of the Test series against world champions Australia starting on Wednesday.,Sports
"Congress Seeks Environmental-Farming Money (AP) AP - The House voted Monday to protect aid to farmers who convert to environmentally sound practices. The measure, now on its way to President Bush, would block the Agriculture Department from tapping some of the funding for administrative expenses. The USDA's use of program money for overhead costs farmers about  #36;150 million a year that could help them learn farming methods that protect air, water and wildlife, said Environmental Defense spokesman Scott Faber.",World
Jaguar puts brakes on at historic plant Production is to cease at a Midlands factory where some of the world #39;s most iconic cars were made. Mark Tran looks at its history.,Business
"Two Firms Cleared of Swapping Violations (AP) AP - The makers of two leading file-sharing programs are not legally liable for the songs, movies and other copyright works swapped online by their users, a federal appeals court ruled Thursday in a stinging blow to the entertainment industry.",Tech
