When I saw that the mark I had obtained in an exam was a good  one.,joy
When I had broken a piece of glass of the refrigerator by putting  a hot pan in it.,guilt
"I was in the Korean War. We were attacked with mortars, me and  companion. We stopped the jeep and ran for cover. Fortunately  neither of us was hit but we both came close to being killed.",fear
When I entered the wound intensive care at the Central Hospital  in Blantyre which was stinking.,disgust
When coming up for trial because of shop lifting.,shame
"When my brothers were being cruel to my boyfriend, because his  flat-mate bent back one of my brother's fingers. It wasn't his  fault.",anger
When my grandmother passed away.,sadness
Made a wonderfull new friend.,joy
A parking fine.,guilt
Finding out that I am not an as able student as I thought.,fear
Reading literature on AIDS/homosexuality.,disgust
When I went to the sauna for the first time and there were men  and women.,shame
My best friend at school told lies about me to a boy I was seeing  and went out with him herself.,anger
At the begining of a new course one is afraid of encountering  problems one can not manage.  Thoughts revolve around failing  the subject and the consequences it would have for the future.,sadness
"I had been very weary all week - no letters, no phonecalls, no  visitors and then my younger sister came with some cheese, a card  and some pocket money for me; and she told me that she was  working now.",joy
"I couldn't fulfill a request of a girlfriend of mine, though I  categorically promised her and I believed there wouldn't be any  hindrance. It was partly for objective reasons but also because  I couldn't organize myself.",guilt
When I go out alone at night.,fear
I was present when they found a shop-keeper dead in his shop.   He had been shot with a shotgun at close range.,disgust
When I met a friend of mine after several months.  ,shame
"I was not given a chance to explain to my close relatives as to  why I could not go to visit them when they were ill.  When I did  go, they thought that I had been selfish and irresponsible during their illness.",anger
So as to be closer to the university I have left home and moved  into Auckland. It now seems as if I have left home - especially  my family - forever.,sadness
When I was selected at TISS X.,joy
After closing the front door I realized that I had left the key  inside the house. I felt even more guilty since it was not my own  house but the house of people I hardly knew.,guilt
I found myself involved in a fight in which a person died and I  had to intervene with some risk.,fear
"When I stayed in the house of friends, I washed my face and  wanted to dry it with a towel. This towel seemed to have been  used over a long time already. It smelled indefinably awful.",disgust
"When I had not prepared my contribution to the group as  thoroughly as the other members, with the result that the  overall result was poor.",shame
"My mother and I had an argument over buying some clothes for me.   She did not accept the fact that I did not like the same things  as her, and we ended up shouting at each other.",anger
I was sad to hear that my brother had a motorbike accident.,sadness
"After my marriage I received the B.Sc results by post, I was very  happy to learn that I had got very good marks - first class.",joy
Going out with another girl besides my girlfriend and not telling  her.,guilt
I feared that I would not be able to hand in the book-report on  time as I had started working very late.  The book was difficult  to read and my teacher did not accept my work as it was handed in  late.,fear
"In the tram there was a fat, sickly looking woman in front of me  who was asking for directions in a thick voice.  When she got up to  go a disgusting smell of urine came from her.  I felt that I  would choke.",disgust
I received the results of the test paper of my major subject and  I found that my result was not as good as a classmate who had  recently changed his major subject.    I felt very ashamed.,shame
Never really had the experience just yet - N/A.,anger
When my boyfriend almost had a relationship with a close friend  of mine.,sadness
I passed an exam which I thought I had failed.,joy
I had undertaken to help my sister for her class work but some  unexpected circumstances prevented me from doing that.,guilt
"Climbing a mountain, I got stuck and realized I could get neither  up nor down.",fear
When I saw a T.V programme on animals in the film world  (mistreated and used).,disgust
I was very angry at someone.,shame
"I was accused of a misdemeanour, unjustly.",anger
Thinking about friends overseas.,sadness
When I was accepted as a student.,joy
[ I have never felt this emotion.],guilt
Once I woke up in the middle of the night and felt frightened as  everyone else was sleeping and I could not even go to their  room.,fear
We were at a hamburger bar and a man at a table nearby started  coughing and spitting into his plate.,disgust
My cousin and I were at the farm and at night we drunk like fools  and made a lot of noise.  We had drunk two much of wine.,shame
"I suffer from a disease of my muscles. Therefore, I am only able  to attend lectures for half a day. So, sometimes I miss  obligatory lectures. However, the teachers do not take into  account my disease, and punish me with detention work, resulting in  an overload.",anger
When my close friend was involved in an accident and passed away  instantly.  He had gone to buy a new car and had asked me to  wait at his home so that I could see his new car.,sadness
When I obtained good marks in a subject I had failed before.,joy
Forgot to collect post for a friend.,guilt
"Riding through a bush fire on an island of Australia - on a  pushbike as a little boy - all alone, lost and surrounded by  smouldering wood and flame.",fear
In a certain book I read about cruelties and violence in prison  and souteneur circles; I felt especially disgusted when I read  detailed descriptions of physical and mental torture of less  powerful people.,disgust
Fooling around with this guy I did not know.,shame
When I was punished in school for no serious mistake of mine.,anger
Death of my father; he died of laryngeal cancer.,sadness
I spoke with a friend on the phone who I haven't seen in many  years. It was a joyful event to talk to him.,joy
I hated you for not letting me go and found out that it was not  your decision.,guilt
Once as a child I dreamed of a fire. Since that time I hadn't  wanted to sleep in that bed and had feared the night darkness  (and so it is now).,fear
