When I got a letter from home.,joy
I felt guilty of having suspected my room-mate of stealing the  money last term.,guilt
Staying alone in the biology building after the dark.,fear
I felt disgust of my father when I knew he had a lover.,disgust
I had a short lasting sexual relationship with someone I didn't  love.,shame
"When I was misleaded by a person who assured that something would  not occur, that I had no reason to prepccupy myself, and suddenly  I saw myself implicated by the fact, because of the incompetence,  and irresponsibility of that person.",anger
When I decided not to out any longer with a girl whom I liked  quite a lot.  This made me feel low for a some time.,sadness
I felt happy when I saw my brother at the bus depot after 3  months without seing each other.,joy
When I insulted an elderly person for no reason.,guilt
"I was visiting my parents in law when the house was invaded by  three strange men, and they committed an armed assault.",fear
"People who came to our home - and requested \Put out your smoke\"". a That we should not smoke in our house... and asked not even a politely. It disgusted me because I think people need to adapt to a the situation.""",disgust
I felt ashamed when I had not attended a class and the teacher asked  me the reason for my absence. ,shame
"My father accused my brother of having bumped his car, and it was  wrong.",anger
[ I feel sad when somebody is unjust to me.],sadness
For about one year I had a rather bad relation with my father.  Last Christmas Eve he invited me to stay withhim and I was very  glad about it. It was a fine evening.,joy
The first time I went away with my boyfriend and lied about where  we were staying.,guilt
"While skiing in Squaw Valley, I was riding up a chair lift and  right when the chair was above a sheer cliff of rocks, the chair  lift stopped and all the chairs sagged and everything seemed to  creak loudly.",fear
Flicking through a magazine showing pictures of homosexual men  committing various acts.,disgust
I choked on a cold drink in front of girls who were strangers.,shame
"When talking with my sister, she often ventilates prejudices,  which my father also adheres.",anger
"When I said good-bye to my girlfriend.  I had spent two years on  developing this relationship and it was unsuccessful, I felt very  sad.",sadness
When I received the acceptance form for the second year at  university.,joy
I ignored and offended my parents on the eve of the New Year.,guilt
Standing in a crowed shop or in a closed room with too much  people in it. This gives me a fearful experience.,fear
I saw part of a Prince video with him crawling out of a bath tub.,disgust
When I was in a religious school my teacher showed me up in front  of all my class-mates.  They were very sarcastic and cruel.,shame
In a discussion the leader wanted to stop because she was of the  opinion that we were not involved and she misjudged our reactions  as negative. We however only posed several questions which she  couldn't answer.,anger
I felt sad when I heard that my cousin had passed away just  suddenly.,sadness
"After my marriage I received the B.Sc results by post, I was very  happy to learn that I had got very good marks - first class.",joy
[ No response.],guilt
I was in a dark cellar and saw a glowing red point. I thought  that it was a person with a cigarette - but it was only the red  switch.,fear
I felt disgusted at my teams poor perfomance prior to league  play.,disgust
[ No response.],shame
"When I was doing research a few months ago, I had asked the  Institute to sponsor me for a computer course which was held in  TISS.  However, because of the administrative officer I could not  get the money.",anger
I felt sad at having to leave my girlfriend after constant problems  and failed attempts at reconciliation.  My sadness was caused by  the irreversibility of the decision.,sadness
Saw in TV that China had the most gold medals in the Asian  Olympic.,joy
I felt the emotion when I fought somebody who was drunk and tried  to disturb us while we were having meals.,guilt
When going to the exam.,fear
On TV I saw a report about church in Amerika. A priest was shown  who was performing miracles in front of the camera - I felt  disgusted.,disgust
This was when one of the Clinical officers scolded us in the  hospital on how to make beds but we did not deserve to be  scolded.,shame
I was angry when someone stole a magazine which I had borrowed  from another friend and locked it in a drawer.,anger
When someone in my family died.,sadness
When I was selected at TISS X.,joy
My father caught me having sexual intercourse with my closest  cousin.  There was nothing wrong with it but the female was too  old for me.,guilt
"This was at secondary school, a prefect framed up some case and  took it to the deputy head-master.  I was called by the  head-master and he threatened to suspend me.",fear
