Receiving a letter form a girl that means a lot to me  emotionally.,joy
"I destroyed my step-brother's bedsheets by mistake, they were the  only ones he had.",guilt
"When I did not get admission in M.Sc after my B.Sc, I felt really  bad.  When I started my journey to Bombay, after having accepted  my uncle's offer to come to Bombay, I was afraid, wondering if I   would succeed or not. ",fear
Seeing persons spending money in a shopping center with  completely indifference to the misery reigning in our country.,disgust
Forgetting an important appointment.,shame
"At the weekend I wanted to be absent from school because of a  sports event, but my teacher refused to give me the day off  because he didn't like me.",anger
"A young, close relative of mine died, leaving behind a baby a few  months old.",sadness
"When I heard that I had passed my MCE Exam, I spent the whole  day dancing and eating sugarcanes from our garden.",joy
I felt guilty when once I made my mother angry.,guilt
"When I could not find my 2 year old daughter.  I ran and looked  for her everywhere and could not find her.  (I finally found her,  she had gone to bed to sleep)",fear
After the accident which I described in SHAME. I came to myself  and saw how terrible everything looked like. I disgusted myself  and everything I saw.,disgust
It was last week on Sunday that I was walking with my girlfriend  along Kawale road going to town so I tried to stop a car for a  lift and the driver didn't stop and I felt shame because people  were looking at us.,shame
"I went to the school library and asked for a book, but the  librarian told me that there wasn't such. However when an other  colleague asked for it she gave it to him.",anger
Not being able to do well to be chosen for the English lecture.,sadness
"My first feeling of falling in love.  Coming across a person who  made me feel love, happiness, joy, giving me a new and beautiful  future, who made me dream.",joy
Getting a D in a class last semester and knowing it was because I  didn't study.,guilt
I could have been killed by a falling object.,fear
Noisy people in the library.,disgust
I was walking outside the union refec after rain when I tripped  and fell.,shame
An unjust calumny concerning me.,anger
"When my mother went through an operation, it was not very serious  but I was sad and could not sleep before the operation.",sadness
After a long time I saw my boy-friend again. ,joy
I ate 12 biscuits one night after tea while watching TV - I don't  know why.,guilt
Staying in a relative's house which was broken in before.,fear
Reading literature on AIDS/homosexuality.,disgust
"At a weekend's seminar my trousers suddenly burst, therefore I was  prevented from participating in several activities.",shame
I was once this week angry when soemone trying to compress my  mind due to his nonsense speech which himself could not tolerate  at all.,anger
My son's mother told me that she wanted to move to Vienna and  take the child with her. This means a rather long distance for  me. My whole family was sad and dumbfounded so that my own  feelings were intensified.,sadness
Scoared a goal in a football match.,joy
Selling the appartment after my divorce.,guilt
I was alone and someone tried to break in from our back door.,fear
When I think now about the way my father behaved when filing a  divorce.,disgust
"In an examination ,which other students found easy I could hardly  think and did not know what to answer.",shame
When my room-mates were watching video-tapes and prevented me  from watching the news.  The first feeling I had was that I was  being treated unfairly and then came the feeling of anger.,anger
"I was on my way back from the Inter Rail, on board the ferry from  Stockholm when my father called me at 7 o'clock to tell me that my  uncle had died and that I would be seeing him off on his final  journey within four days.",sadness
"When I meet old past pupils of mine - and find they are all doing  well - I feel joy. Yesterday I met a young woman (20 yrs) I'd  taught her at 6 yrs, then at 12 yrs and hadn't seen her for last  3-4 yrs; she was no longer a waitress but a meter maid for  Council.",joy
In an exam when I answered the questions with very little  assurance due to insufficiet preparation.,guilt
When I failed my first exam at the Higher Institute.,fear
 The smell of garlic in rush-hour bus.,disgust
"My friend was so intoxicated that the police came and took him  away, and they later contacted his parents.",shame
Misunderstood deliberately by a close friend.,anger
When my girlfriend's nephew passed away.,sadness
I asked someone to go out and she accepted right away.,joy
"[ Never felt guilty, as I have never done anything which could  make me feel guilty.]",guilt
"One day, when I realized that I was alone, I felt fear of  loneliness.",fear
I lived together with my boyfriend. One night he stayed away and  next day he told me that he had chat up with another girl.,disgust
At a weakness on my part.,shame
My elder brother often criticizes my mother's cooking.  Once he  did it very impolitely and lost his temper.  This made all of us  very sad.  I was very angry and I scolded him.  He asked me not  to interfere with what was his buisness.,anger
When I felt alone and without love.,sadness
When Wayne and Sue (close friends) were announced our guardians  at ther wedding.,joy
"A friend was going to come stay the weekend with me, but  something came up and I cancelled out on him.",guilt
"That day I was alone at home after coming home from school.  I did  not know where everyone else had gone, I kept waiting for them to  come back and nobody came.  It was getting very late and I was  terrified.",fear
"When someone whom I considered my friend, without telling me he  was annoyed, proceeded to ignore me for several meets with no  apparent reason.",disgust
I passed on some gossip that was untrue and cause two friends to  have a fight who were already experiencing difficulties with each  other.,shame
When I was subjected to a very nasty joke by a group of friends.,anger
When my girl went away for a holiday without saying good-bye to  me.,sadness
When my son returned from mountaineering - healthy in body and  soul.,joy
I felt guilt because on account of my ambitions I nearly turned  my sister out of my parents home.,guilt
When my relatives and I were in a car going slowly on a frozen  road.,fear
"My mother called me because she had read through the enveloppe a letter  addressed to me.  She denied having read it intentionally and  said \the words just popped out through the enveloppe as the sun a was shining on it\"". Hah Hah.""",disgust
"I was making very strong statements about infidelity in couples.  Then I discovered that one of my best friends, who had just been through  a very sad case of mutual infidelity, was listening.",shame
When I was punished in school for no serious mistake of mine.,anger
"I am always sad when my boyfriend goes away. He lives and studies  in an other city. We have gone steady for 2 and 1/2 years and  everything is going very well, but sometime this situation makes  me feel bad and very lonely.",sadness
It was August 30th when I heard on the radio that I passed my  M.C.E. exams and I was really happy and joyous because of the  event.,joy
When one of my parents insinuates something about the other  (they are divorced).,guilt
A grenade blew out next to me.,fear
When I saw several people washing their car with water from a  drain.,disgust
"When I was a child, I had a medical check-up. I had to undress  myself and was examined by several doctors.",shame
"During the Xmas holiday, I and my best friend at Secondary School  had planned to meet at a Cultural afternoon at the Mt. Soche  Hotel after missing each other for such a long time. When I asked  my mother for permission, she told me not to go for no good  reason. I felt very angry with her.",anger
My child passed away after a short illness when he was just  eleven months old. I was only told about his death without  knowing that he had been ill.,sadness
When my elder sister had a baby girl.  She was the first girl in  the family after 19 years of baby boys.,joy
Gave the wrong meal tickets to other people (my classmate).,guilt
"I broke my knee when I was skiing over \Yastrebetz\"" (a racing a track in a Bulgarian winter resort).""",fear
When I had just moved into my new appartment I found a ventilator  in the kitchen.  I was going to clean it when I found that the  drum was full of mud and slime.  I felt disgusted.,disgust
When the cast general election resulted in Norway getting a  conservative government.,shame
"When a colleague asked me for help at work, despite the fact  that he had more time to do it than I had.",anger
A friend's brother died.,sadness
On holidays - just driving along a road beautiful scenery. Just  with my boyfriend - not really talking but just feeling  overwhelmed.,joy
"When I slapped a nephew who did something that I considered  wrong, and I was reprehended for this.",guilt
"One night at three o'clock I was followed by a cardriver, who  tried to molest me.",fear
[ No response.],disgust
[ No response.],shame
"I went to the dining hall and found that the cooks were cleaning  the plates and there was no food for me, and the blue birds   (security guards) were busy eating the food that was supposed to  be for me.",anger
When my grandmother died of cancer.,sadness
Found money on the road and returned it to the owner through  police.,joy
"At school, I did not tell the teacher that it was me who  had laughed, and she punished the entire class by making them  stay behind for one hour.",guilt
Small car accident. Black ice on the road - cars in front of us  started zig-zagging and so did we. Car in front did a 180¦ turn we  followed and ended up in a gully.,fear
I saw in the street a man spitting.,disgust
I lied to someone and some time later this person found out that  I had not told him the truth.,shame
"I was accused of a misdemeanour, unjustly.",anger
"A friend of mine was hospitalized after having been diagnosed as  having typhoid, he had to forgo his exams and also his ambition  of doing a dissertation at the M.A level.  It was a very sad  event for me and I felt very sorry for him so I volunteered to  stay with him in the hospital.",sadness
I can't give one description here. I often feel joyful when I  have done things good in relation to other people especially when  my friend says he loves me and I also tell him that I love him.,joy
My mother wants to talk very often about her life. I dislike this  because she always talks negatively about the same people  whatever I do it doesn't help.,guilt
Walking through campus at night a squirrel jumped in front of  me.,fear
Our boarder burping after meals !,disgust
When I bought new skis; I was ashamed to tell the assistant that  I am not good at skiing and therefor bought racing skis.,shame
I was so angry with a patient who refused to take drugs.,anger
Being misunderstood by friends.,sadness
That afternoon I rushed home to look at the result slip of the  higher level as fast as possible.  I opened the envelope very  carefully and found that my results were much better than I  had expected and thus I could enter the Chinese university.  My  diligence had paid and I was very happy.,joy
Someone asked me to do something and I made up an excuse and said  no. I then went and didn't the same thing with someone else and  hoped the first person never found out.,guilt
"Lost my purse, the money in the purse belonged to my parents.",fear
If a guy one is not interested in makes advances.,disgust
"When I went to my boyfriend's house for lunch and saw his  parents, I felt that they were watching me all the time.",shame
When we rearranged furniture in our flat and got stuck in a  chair.,anger
When I didn't get a certain job at Lillehammer which I wanted  very much.,sadness
"When I was a child, my beloved cat gave birth to four beautiful  little kittens. Before she had them, she came up to me and I  followed her out, then witnessed them being born.",joy
"I was looking after my cousin's little daughter; she fell down,  was slightly injured and cried vociferously.",guilt
When I got in jungle where there was a great number of snakes.,fear
"While travelling in a bus, there were three people sitting behind  me (two men and a woman).  They were drunk and the conversation  was unbelievable (about fucking, fellatio, etc...).  They tried  to get others to take part in the conversation.  I loathed it and  felt like crying.",disgust
"One rainy day when the streets were wet, and as I was walking down  a slope, I fell down out of my carelessness.  There were many  people and they saw me, so I felt ashamesd.  Moreover I hurt my  ankle and it was painful.",shame
