the first night i got this phone i put it next to me when i went to bed just to listen to my favorite music station and the handset itself doesnt weight anything its too light and feel so comfy with it,positive
"i tried to use the fm radio option , but it doesn ' t seem to really pick up the stations i listen , however i am going to try it in a different location , it may have just been my residential location",negative
"it is a great phone , if you are traveling all over the world , packed with wonderful features",positive
"then when i went to norton ' s website to obtain a priority id number per the instructions i had been given , i couldn ' t find a way to get one",negative
and the video quality is amazing,positive
"i see many other reviews that say the same stay away from norton , they don ' t deserve you , or anyone !",negative
"it does have a lense cap , but it wo n ' t let you take pics with it on which is real good",positive
too difficult to change genre album track information for large number of tracks,negative
"strong points design small , comfortable , curved , and stylish",positive
"it could be a little bit bigger , but it ' s easy to get used to",negative
i have found that the interface on the nomad is very easy to use if you have a basic knowledge of a computer,positive
"the only complaint i have is that when you push in the scroll wheel to select , you have to push straight in or it sticks",negative
learning how to use it will not take very long,positive
"as an engineer , i am embarrassed for the engineering profession when such crap is released for sale",negative
"the power , low noise operation , and speed control makes up for the problems i have experienced",positive
it had a heavier and more sturdy casing,negative
"nokia makes great phones , and this one is the cream of the crop",positive
"although the sound quality is good , it takes more than good sound on a portable mp 3 player to result in a good product",negative
the software installed flawlessly and without any problems on my windows 2k machine,positive
the only thing i don ' t like is the small size ( 8 meg ) memory card that comes with it,negative
no need for deodorizers,positive
is it necessary to scan my ms money database when i close the program ?,negative
creative did well on its rechargeable battery feature,positive
"after we discovered the problems , we tried to contact apex ( flor 3 months ) , but we never got in touch with them the customer support telephone number is always busy , and they do not answer their web customer support",negative
but it comes with a tank of a case and if you cut a piece out where the screen is you can always keep it in the case and still access everything,positive
"difficult navigation i wo n ' t necessarily say difficult , but i do n ' t enjoy the scroll wheel to navigate",negative
"perhaps semantic could work out the efficiency a little , but these reviews are highly exaggerated i would ask what else these people are running on their computers ( ? )",positive
it also has unproven battery life,negative
"on the fly play list creation , address book , removable storage drive capabilities , sound recorder , the list goes on people , this thing is literally so chalked full of goodies , it was like halloween all over again",positive
i also removed the springs in the plunge tubes to make it easier to raise,negative
"the good 1 ) large lcd screen , colorful display , good resolution",positive
it is not a perfect product but it does have a lot going for it,negative
first let me say that it is much smaller than it looks on the web and it also looks better,positive
i get to chapter 34 and everything freezes !,negative
"seems to read most dvds fine , and reads quietly ( i had a pioneer player that had fairly loud disc spin noise )",positive
this camera keeps on outfoxing in auto mode with a buzzing sound which can ' t be stopped,negative
first 4 months it was in our bedroom and we did not even smell any odor,positive
"however , i do n ' t like to carry it on my belt because the clip is n ' t secure and the case can slip off",negative
"the camera is very easy to use , in fact on a recent trip this past week i was asked to take a picture of a vacationing elderly group",positive
"however , it has failed to deliver on quality",negative
"despite the things that i have listed so far , i could live with this item since it saves me from lugging a cd case to work , to the gym , in the car , etc",positive
"the opening could be a little wider , i suppose , but i haven ' t really seen anything else that could be improved",negative
"it has given me zero problems , and the more i use it , the better i become at taking advantage of its strengths",positive
it is hot enough to be annoying,negative
"the battery life is less than stellar , but it charges w the quickness",positive
the installation software cd crashed repeatedly,negative
"compared to other leading dd mp3 players , the value per gb is the tops",positive
who wants to go through the hassles of loading software onto a foreign computer just to move over some simple ( txt ) files ?,negative
"the battery life is ok , but can be somewhat short when working a lot with the monitor on",positive
not so nice things a bit too much weight and power for easy handheld use spindle lock makes for awkward bit changing ( outside of a table ) the 1 4 chuck sleeve requires much tightening to keep bits from slipping,negative
"songs transfer lightning fast , and the two batteries that came in my box give me 24 hours of listen time",positive
"short warranty ( 3 months , so i got the extended warranty at best buy ) , occasional freeze up ( easily fixed by popping out battery ) , somewhat flimsy navigation wheel",negative
i love the performance and features of this router,positive
avoid this product at all costs,negative
"best camera ever from the image quality , color , function , i can say almost everything",positive
there is no way you can talk with customer care about this,negative
i ' ve been using nis 2004 for about 2 months and it works well,positive
software downloads on the site crashed my pc,negative
"moreover , apart from the plastic cable cover , the camera has a nice , solid feel about it , and it ' s so tiny , i take it with me wherever i go",positive
"if you do n ' t have tags , it ' ll lump all of your tracks into the same directory and they can not be searched via artist or album as the zen does not recognize folders",negative
"another nice thing is that the unit has both optical and coax digital audio outputs , though the latter was not mentioned in the literature i ' d scanned before buying",positive
lens cap is a really annoying,negative
"the hitachi has plenty of power , runs smooth , and cuts effortlessly through maple ( with freud bits ! )",positive
"yes , there is a belt clip , but that doesn ' t hold the extra battery and usb cable",negative
