"a b - movie you can sit through , enjoy on a certain level and then forget .",positive
"bread , my sweet has so many flaws it would be easy for critics to shred it .",negative
"if you ever wondered what it would be like to be smack in the middle of a war zone armed with nothing but a camera , this oscar - nominated documentary takes you there .",positive
where ' s the movie here ?,negative
"a fascinating , dark thriller that keeps you hooked on the delicious pulpiness of its lurid fiction .",positive
deserving of its critical backlash and more .,negative
"painful , horrifying and oppressively tragic , this film should not be missed .",positive
"this is the kind of movie that you only need to watch for about thirty seconds before you say to yourself , ` ah , yes , here we have a bad , bad , bad movie . '",negative
"peter jackson and company once again dazzle and delight us , fulfilling practically every expectation either a longtime tolkien fan or a movie - going neophyte could want .",positive
"woo has as much right to make a huge action sequence as any director , but how long will filmmakers copy the ` ` saving private ryan ' ' battle scenes before realizing steven spielberg got it right the first time ?",negative
"filled with honest performances and exceptional detail , baran is a gentle film with dramatic punch , a haunting ode to humanity .",positive
where their heads were is anyone ' s guess .,negative
"a worthy addition to the cinematic canon , which , at last count , numbered 52 different versions .",positive
"woody , what happened ?",negative
chouraqui brings documentary - like credibility to the horrors of the killing field and the barbarism of ` ethnic cleansing . ',positive
"comes off more like a misdemeanor , a flat , unconvincing drama that never catches fire .",negative
late marriage is an in - your - face family drama and black comedy that is filled with raw emotions conveying despair and love .,positive
". . . instead go rent ` ` shakes the clown ' ' , a much funnier film with a similar theme and an equally great robin williams performance .",negative
"pure cinematic intoxication , a wildly inventive mixture of comedy and melodrama , tastelessness and swooning elegance .",positive
"cassavetes thinks he ' s making dog day afternoon with a cause , but all he ' s done is to reduce everything he touches to a shrill , didactic cartoon .",negative
"though it runs 163 minutes , safe conduct is anything but languorous .",positive
". . . there ' s a choppy , surface - effect feeling to the whole enterprise .",negative
"after one gets the feeling that the typical hollywood disregard for historical truth and realism is at work here , it ' s a matter of finding entertainment in the experiences of zishe and the fiery presence of hanussen .",positive
this is a fudged opportunity of gigantic proportions - - a lunar mission with no signs of life .,negative
an intense and effective film about loneliness and the chilly anonymity of the environments where so many of us spend so much of our time .,positive
plays like the old disease - of - the - week small - screen melodramas .,negative
"i like all four of the lead actors a lot and they manage to squeeze a few laughs out of the material , but they ' re treading water at best in this forgettable effort .",positive
"too predictably , in fact .",negative
an intriguing look at the french film industry during the german occupation ; its most delightful moments come when various characters express their quirky inner selves .,positive
"an unencouraging threefold expansion on the former mtv series , accompanying the stunt - hungry dimwits in a random series of collected gags , pranks , pratfalls , dares , injuries , etc . .",negative
"a dreadful day in irish history is given passionate , if somewhat flawed , treatment .",positive
". . . unspeakably , unbearably dull , featuring reams of flatly delivered dialogue and a heroine who comes across as both shallow and dim - witted .",negative
"although laced with humor and a few fanciful touches , the film is a refreshingly serious look at young women .",positive
makes a joke out of car chases for an hour and then gives us half an hour of car chases .,negative
"the cast . . . keeps this pretty watchable , and casting mick jagger as director of the escort service was inspired .",positive
"deuces wild treads heavily into romeo and juliet \ / west side story territory , where it plainly has no business going .",negative
spiderman rocks,positive
` the ch [UNK] teau is never quite able to overcome the cultural moat surrounding its ludicrous and contrived plot . ',negative
much of the movie ' s charm lies in the utter cuteness of stuart and margolo .,positive
"jaw - droppingly superficial , straining to get by on humor that is not even as daring as john ritter ' s glory days on three ' s company .",negative
"jose campanella delivers a loosely autobiographical story brushed with sentimentality but brimming with gentle humor , bittersweet pathos , and lyric moments that linger like snapshots of memory .",positive
"although the sequel has all the outward elements of the original , the first film ' s lovely flakiness is gone , replaced by the forced funniness found in the dullest kiddie flicks .",negative
playing a role of almost bergmanesque intensity . . . bisset is both convincing and radiant .,positive
"sandra bullock , despite downplaying her good looks , carries a little too much ai n ' t - she - cute baggage into her lead role as a troubled and determined homicide cop to quite pull off the heavy stuff .",negative
this is one of the rarest kinds of films : a family - oriented non - disney film that is actually funny without hitting below the belt .,positive
` matrix ' - style massacres erupt throughout . . . but the movie has a tougher time balancing its violence with kafka - inspired philosophy .,negative
"filmmakers david weissman and bill weber benefit enormously from the cockettes ' camera craziness - - not only did they film performances , but they did the same at home .",positive
you get the impression that writer and director burr steers knows the territory . . . but his sense of humor has yet to lose the smug self - satisfaction usually associated with the better private schools .,negative
my wife is an actress has its moments in looking at the comic effects of jealousy .,positive
it ' s so devoid of joy and energy it makes even jason x . . . look positively shakesperean by comparison .,negative
a return to pure disney magic and is enjoyable family fare .,positive
the film is so packed with subplots involving the various silbersteins that it feels more like the pilot episode of a tv series than a feature film .,negative
"the salton sea has moments of inspired humour , though every scrap is of the darkest variety .",positive
"the movie wavers between hallmark card sentimentality and goofy , life - affirming moments straight out of a cellular phone commercial .",negative
"even in its most tedious scenes , russian ark is mesmerizing .",positive
"no french people were harmed during the making of this movie , but they were insulted and the audience was put through torture for an hour and a half .",negative
"the two leads , nearly perfect in their roles , bring a heart and reality that buoy the film , and at times , elevate it to a superior crime movie .",positive
wishy - washy .,negative
offers an interesting look at the rapidly changing face of beijing .,positive
death might be a release .,negative
"as broad and cartoonish as the screenplay is , there is an accuracy of observation in the work of the director , frank novak , that keeps the film grounded in an undeniable social realism .",positive
"if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is far too self - conscious to draw you deeply into its world .",negative
one of the most gloriously unsubtle and adrenalized extreme shockers since the evil dead .,positive
even horror fans will most likely not find what they ' re seeking with trouble every day ; the movie lacks both thrills and humor .,negative
