"Decline, fall of US men New York -- Andre Agassi looked a little shell-shocked after his US Open quarterfinal loss to Roger Federer on Thursday. At 34, he had to be wondering if he will even get another crack at the world No.",Sports
"Minister in Pyongyang to demand explanation on blast (AFP) AFP - A government minister, now in Pyongyang, said he will seek an explanation from his North Korean hosts of a reported blast in the north of the country three days ago.",World
"Michigan struggling to fill nursing ranks, study shows Michigan needs to grow its supply of nurses because the state #39;s 143,604 licensed nurses are graying, and there #39;s no untapped pool of nurses who can fill the gap as they retire, a survey released today concludes.",Business
"Actional, Westbridge merge for Web services Web services management vendor Actional and Westbridge Technology, which sold security infrastructure for Web services, are merging to focus on what company officials call SOA (service-oriented architecture) enablement.",Tech
"Giants un-Daunted Daunte Culpepper is this, and Randy Moss is that. The Vikings #39; offense is unstoppable. How the heck do you think you can even slow them down?",Sports
"Australia's plan for vast sea security zone angers neighbour New Zealand (Canadian Press) Canadian Press - WELLINGTON, N.Z. (AP) - Australia has angered its neighbour New Zealand, with a plan to impose an 1,850-kilometre security zone around the Australian coastline.",World
"US probe weighs on Tommy Hilfiger Shares sink as a federal grand jury continues its investigation into commission rates, tax benefits. CHICAGO (Reuters) - Shares of Tommy Hilfiger Corp.",Business
Medtronic Recalls Software (AP) AP - Medtronic Inc. on Thursday recalled the software used to program some SynchroMed implantable pumps because it was susceptible to errors that have led to two deaths and seven serious injuries.,Tech
"2010 the next Indian odyssey Shane Warne will be on Channel Nine #39;s commentary team, Matthew Hayden will have the  #39;gone fishing #39; sign on his door and Adam Gilchrist will probably still be recovering from this trip by the time Australia #39;s next cricket tour to India comes around.",Sports
"Pop stars gather for re-recording of Christmas hit 20 years later (AFP) AFP - British pop music stars gathered at a studio in north London on Sunday for a re-recording of  quot;Do they Know its Christmas, quot; the hit song that raised money for famine-hit people in Ethiopia 20 years ago.",World
"Judge Blocks RIAA Mass Suits Last week, members of the Motion Picture Association of America filed 11 lawsuits against hundreds of people they accused of using file-sharing networks to share copies of movies.",Business
"Sea defences 'raise floods risk' Building sea defences could increase the risk of flooding in coastal areas of England and Wales, a report claims.",Tech
"It's clear they know who to call for help  quot;Commissioner Tagliabue, it's Commissioner Stern on Line 1. quot;  quot;Who's Commissioner Stern? quot;",Sports
"Despite G.O.P. Gain, Fight Over Judges Remains Although Republicans made significant gains on Election Day, their majority of 55 senators still falls five votes short of the 60 needed to break a Democratic filibuster.",World
"Greenspan Says Oil Prices Not Problem for Economy Greenspan noted that even with the recent surge, energy prices are still only three-fifths as high, after adjusting for inflation, as they were at their all-time peak in February 1981.",Business
Sun looks to chip performance to bring brighter days Beleaguered server firm is working on a series of higher-performance processors it hopes will get profits back on track.,Tech
"Judgment Day for Trella After sitting ringside and officiating more than 150 professional boxing matches, the former Prospect resident and Holy Cross High football player will be on the hot seat tonight at Madison Square Garden when he presides over the IBF heavyweight title ",Sports
Singapore warns of deadly illness The authorities in Singapore voice concern about a tropical disease that has killed 23 people this year.,World
Wrapping Up  #39;National Assets #39; Recent developments in Russia all point in one direction: The Kremlin #39;s energy sector policy has shifted to more aggressive efforts of direct control.,Business
"Microsoft, Swatch Partner on Wireless Watch Microsoft and watch maker Swatch are offering a smart wristwatch that receives news, sports, weather and other information using Microsoft #39;s MSN Direct broadcast technology.",Tech
"City Put 25m Price Tag On SWeeP Manchester City are reported to have hung a 25 million price tag on Shaun Wright-Phillips. It seems that City, whose debts have grown to 62 million, are willing to part company with their star player, but ",Sports
"Car Bombs Kill 5 US Troops In Iraq BAGHDAD (CBS) Five US servicemen lost their lives to car bombs in Iraq, the US military said Saturday, the latest in a string of such attacks at the start of the Islamic holy month of Ramadan.",World
"RV, trailer maker announces \$20 million Goshen expansion Goshen (Associated Press) -- Forest River, a recreational vehicle and cargo trailer maker, plans to build seven new buildings at its Goshen complex and add more than 600 workers by April.",Business
"Experts want more government focus on cybersecurity The Bush administration should spend more on cybersecurity research, share threat information with private-sector security vendors and set up an emergency computer network that would continue working during Internet blackouts, a computer security trade group said today.",Tech
"Falcons at 49ers Players to watch  Michael Vick is back after missing last season with a broken leg. 49ers going with Tim Rattay, who threw 6 TD passes vs.",Sports
"Lebanon urged to hold free elections The United States, Germany and France called Friday for presidential elections in Lebanon to be free, based on the constitution and staged without foreign intervention, a ",World
"Blue Chips Open Lower; Techs Up  NEW YORK (Reuters) - Blue chips opened lower on Thursday,  weighed down by news that insurer American International Group  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AIG.N target=/stocks/quickinfo/fullquote""&gt;AIG.N&lt;/A&gt; was being investigated by a federal grand jury, while  techs rose on eBay &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=EBAY.O target=/stocks/quickinfo/fullquote""&gt;EBAY.O&lt;/A&gt; earnings.",Business
"French Courts Give Rights Win to Apple The French Competition Council will not force Apple to license its FairPlay digital-rights management technology to competitors. The Council rejected an argument by Virgin France, which ",Tech
"Juventus beats Lecce to increase lead to six points Juventus beat Lecce and old nemesis Zdenek Zeman 1-0 on a rain-drenched field Sunday, maintaining its six-point lead atop the Italian league courtesy of Alessandro Del Piero #39;s 14th-minute strike.",Sports
"Afghan election notebook 5 - Out for the count I admit I was fast asleep when the moment came, although the moment wasn #39;t really the moment. It was mid-afternoon on Sunday, 24 October.",World
"Dow, S P, Nasdaq All Down  NEW YORK (Reuters) - Stocks fell on Friday, led by  pharmaceutical shares after a U.S. health official raised  concerns about drug safety and a drop in chip-equipment makers  following a ratings downgrade by Goldman Sachs.",Business
"Gizmondo to use NVIDIA GoForce 3D 4500 GPU We have been following the announcements surrounding Tiger Telematic #39;s upcoming Gizmondo for awhile now (for example here and here), but I never realized that NVIDIA would be powering it.",Tech
"Pacers #39; Miller breaks bone in hand INDIANAPOLIS  Guard Reggie Miller broke a bone in his left hand in the Pacers #39; a 98-79 loss Friday to the Denver, the exhibition finale for both teams.",Sports
"Arms cache in mosque US troops have found a massive weapons cache in the former rebel stronghold of Fallujah. As the grim toll in the fight for the ruined city passed 2000, Iraqi soldiers combing ",World
"American Airlines plans 1,100 layoffs American Airlines, the world #39;s largest airline and a major supplier of passenger transport to Hawaii, has announced plans to furlough 450 pilots and 650 mechanics over the next few months because of soaring jet fuel costs.",Business
"Another Brick in the Firewall AOL's new 9.0 Security Edition seems intended to burnish the online service's reputation as the crossing guard of the Internet, but that's a goal that this release can't quite achieve. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-Rob Pegoraro&lt;/b&gt;&lt;/font&gt;",Tech
Phillies-Braves Game Postponed by Rain (AP) AP - The game between the Atlanta Braves and the Philadelphia Phillies on Tuesday was postponed because of a steady rain that began Monday night.,Sports
Wedding cad comes clean over invite sale (Reuters) Reuters - A wedding guest who sparked a bidding frenzy when he offered for sale a pair of invitations to a wedding he did not\want to attend has admitted that the bride was a former girl friend.,World
"Dollar up in Asia as Bush lead eyed TOKYO (CBS.MW) -- The dollar extended early gains in Asian trading Wednesday, with the US presidential election outcome still too close to call but preliminary returns tipped toward incumbent President George W. Bush.",Business
"Microsoft enters desktop search fray Following the lead of Google and Yahoo!, Microsoft has announced a  #39;beta #39; version of a desktop search tool, the  #39;Toolbar Suite #39;.",Tech
"Williams to meet Klitschko for title British heavyweight Danny Williams , who knocked out Mike Tyson in the fourth round July 30, will meet Vitali Klitschko Dec. 11 at the Mandalay Bay hotel-casino in Las Vegas for the World Boxing Council version of the heavyweight title . . . Willie Randolph interviewed for the Mets' managerial job, and stressed that his many years with the Yankees ...",Sports
"Number of detainees nearly doubles ABU GHRAIB, Iraq -- More aggressive US military operations in Iraq over the past two months have generated a surge in detainees, nearly doubling the number held by US forces to about 8,300, according to the general in charge of detention operations.",World
"Maxim Dives 61 Pct on Drug Trial Result  PHILADELPHIA (Reuters) - Maxim Pharmaceuticals Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MAXM.O target=/stocks/quickinfo/fullquote""&gt;MAXM.O&lt;/A&gt; said a trial to confirm the benefit of its Ceplene  drug failed to show an improvement in survival rates for  patients with liver cancer, sending its shares plunging on  Monday.",Business
"Space flight  #39;extremely difficult #39; London - Space tourism, the business of rocketing civilians into orbit as British tycoon Richard Branson vowed on Monday to do, is technically feasible within a few years but fraught with perils, a space expert said.",Tech
"Former Gamecocks ready for Spurrier era  quot;I #39;m excited as I can be, quot; said legendary Bradwell Institute football player Candler Boyd.  quot;I hated to see anybody go out like coach Holtz did.",Sports
Wrecked Roads Blocking Aid Distribution U.N. relief officials warned Monday that people affected by the south Asia earthquake and tsunami may be dying of hunger and disease because wrecked roads and bad communications are blocking the distribution of supplies.,World
"News Corp #39;s move to US backed by investors SHAREHOLDERS in The News Corporation, parent company of The Times, voted yesterday by more than nine to one to shift the companys legal headquarters and primary listing from Australia to the United States.",Business
Test Flights for Shuttle Could Begin Next Spring NASA officials said on Friday that the space shuttle Discovery could take off for the International Space Station in May or June in the first of two test flights aimed at resuming normal shuttle operations.,Tech
"India court orders new bids for TV rights sale BOMBAY: Indian cricket #39;s record sale of television rights for \$308-million was put on hold yesterday after a court proposed a re-bid following objections from the sports network which missed out, a report said.",Sports
Tokyo Stocks Open Lower; Dollar Down Aga (AP) AP - Tokyo stocks opened slightly lower Thursday following Wall Street's losses. The dollar was down against the Japanese yen.,World
"Total to buy 25 stake in Novatek for about \$1 bn LONDON, September 22 (newratings.com) - Total SA (PFP.PSE) is planning to acquire a 25 stake plus one share in the largest privately held Russian gas company, Novatek, in a deal expected to be valued at about \$1 billion.",Business
