"What do Hank Aaron , Jimmy Stewart , and Howard K. Smith have in common ?",abbreviation
"When it 's time to relax , what one beer stands clear ?",entity
What does the abbreviation AIDS stand for ?,description
Who is the superstar in rent-a-cars ?,human
What city is . KDGE Radio located in ?,location
In what year did Hitler gain power of Germany ?,number
How does a chick breathe inside an egg ?,abbreviation
What is the primary language of the Philippines ?,entity
What does BUD stand for ?,description
What are the first names of the famous husband-and-wife acting team of Lunt and Fontanne ?,human
Where are diamonds mined ?,location
How tall is the replica of the Matterhorn at Disneyland ?,number
What is the Kashmir issue ?,abbreviation
What ship did Lloyd M. Bucher command ?,entity
What does the word LASER mean ?,description
What well-known TV talk show host was a lay preacher by the time he was seventeen ?,human
What town was the setting for The Music Man ?,location
"How much does it cost to have a tree planted by dialing , 900 , 740-TREE ?",number
How do movie blues screens work ?,abbreviation
What book is subtitled The Preservation of Favoured Races in the Struggle for Life ?,entity
What does pH stand for ?,description
Who holds the NFL record for most touchdowns in a season ?,human
Where did bocci originate ?,location
How many calories are in a tomato ?,number
Where did the energy for the Big Bang come from ?,abbreviation
What is Beethoven 's 9th symphony called ?,entity
What does the channel ESPN stand for ?,description
What party was Winston Churchill a member of ?,human
"Where can I find all the information I need to know about the English Civil War , 1642-1649 , ?",location
When were the Olympic Games in which Nadia Comaneci became popular played ?,number
What are perfect tenses ?,abbreviation
What 's the term for a limestone deposit rising from the floor of a cave ?,entity
What is the full name of the PLO ?,description
What former major-league left-handed baseball pitcher was known as `` Space Man '' ?,human
What is Bill Gross 's email address ?,location
What was the U.S. highway death toll in 1969 ?,number
"What is the claim to fame of Agra , India ?",abbreviation
What are the most common elements in seawater ?,entity
"In a computer , what does SCSI mean ?",description
Who invented batteries ?,human
Where is the world championship sled dog race held each February ?,location
How many people live in the Falklands ?,number
How do they type Chinese characters on a keyboard ?,abbreviation
What musical instrument did Prewitt play in James Jones 's From Here to Eternity ?,entity
What does NASDAQ stand for ?,description
Who 's the only president buried in Washington,human
What is one of the cities that the University of Minnesota is located in ?,location
How many calories are there in a Big Mac ?,number
What is Megan 's law ?,abbreviation
What 's the most popular form of bridge ?,entity
What does BMW stand for ?,description
Who is Terrence Malick ?,human
What Southern California town is named after a character made famous by Edgar Rice Burroughs ?,location
How long would it take for a $ savings bond to mature ?,number
"How can I find a list of , fax and or email , addresses for human resource departments in Massachusetts ?",abbreviation
What does the technique called `` cold fusion '' produce ?,entity
What does IQ stand for ?,description
Who kept the most famous diary in the English language ?,human
What body of water does the Yukon River empty into ?,location
How much is Clara Peller being paid by Wendy 's to say `` Where 's the beef '' ?,number
What is Eagle 's syndrome styloid process ?,abbreviation
"What 12-hour cold medicine uses the formula `` 6 , 6 , 12 '' in its ads ?",entity
"What do the letters CE stand for on so many products , particularly electrical , purchased now ?",description
"When the Tutankhamun exhibit was on display in the U.S. , what moving company transported it ?",human
The Kentucky Horse Park is located near what city ?,location
What time of year has the most air travel ?,number
How do you identify prime numbers ?,abbreviation
What was the name of that popular song the Creeps sang ?,entity
What does NECROSIS mean ?,description
"Who was the bandleader mentor of Ella Fitzgerald with whom she cowrote `` A_Tisket , A-Tasket '' ?",human
Which country is known as `` Big Bear '' ?,location
How long does cocaine stay in your system ?,number
How does an ion drive work ?,abbreviation
What did Walter Huston remove to perform in the movie The Treasure of the Sierra Madre ?,entity
What is LMDS ?,description
Which one of the original seven Mercury program astronauts did not fly on any of the Mercury flights ?,human
What country did King Gustav V reign over from 197 to 195 ?,location
When was Microsoft established ?,number
What are some interesting facts and information about dogsledding ?,abbreviation
What is the correct way to use `` may '' vs. `` might '' ?,entity
What is AFS ?,description
Who was chosen to be the first black chairman of the military Joint Chiefs of Staff ?,human
What sea did the Romans call mare nostrum ?,location
How many varieties of apple are there ?,number
How was the ACLU formed ?,abbreviation
What is the dialogue circle in cartoons called ?,entity
What 's the abbreviation for trinitrotoluene ?,description
What little boy and dog live in a shoe ?,human
"Where is the actress , Marion Davies , buried ?",location
What is the Pennsylvania state income tax rate ?,number
Colin Powell is best known for what achievement ?,abbreviation
What line of candy products included Super Skrunch and Peanut Butter Oompas ?,entity
What does `` B.Y.O.B. '' mean ?,description
What was the name of the lawyer who represented Randy Steven Craft ?,human
What is the tallest mountain ?,location
What is the fine for having a dog on a beach ?,number
What does verdandi mean ?,abbreviation
What is Nero Wolfe 's favorite drink during office hours ?,entity
